"user_index","lapse_risk","lapse_risk_change","temperature","formality","message_category","generated_message"
"1","high","increasing","1.0","formal","Legitimizing","Your lapse risk is high and increasing, and this change is connected to the strong cravings you reported. It makes sense that cravings can feel intense, and your reaction to them is understandable. These feelings can be difficult, and it is okay to notice them just as they are. You are acknowledging your experience, and that awareness is important for today."
"2","high","decreasing","1.0","formal","Legitimizing","Your lapse risk is high and decreasing, which reflects progress even during a challenging period. Craving is playing a strong role in this risk, and it makes sense that this could feel difficult. Your reactions and emotions are understandable in light of what you are facing. It is acceptable to experience these feelings, and there is space for you to move through them at your own pace."
"3","low","increasing","1.0","formal","Legitimizing","Your lapse risk is low and increasing, and this change is connected in part to the cravings you have been experiencing. It makes sense that these cravings may feel uncomfortable or distracting, and it is alright to notice them without judging yourself. Your reactions to these moments are a natural part of your recovery process. You are doing meaningful work by staying aware of what you are feeling today."
"1","high","increasing","1.0","formal","SelfEfficacy","Your lapse risk is high and increasing, and today it is being influenced in large part by strong cravings. This pattern can feel demanding, yet your past efforts show that you have the strength to move through moments like this. You have already built skills that support your progress, and those skills remain with you now. Your continued commitment reflects a level of capability that is clear and steady."
"2","high","decreasing","1.0","formal","SelfEfficacy","Your lapse risk is high and decreasing, which shows meaningful movement in a positive direction. Craving is playing a strong role today, yet your response to it reflects real strength. You have shown the skills needed to stay focused during moments like this. Your steady effort demonstrates that you have the ability to continue forward with confidence."
"3","low","increasing","1.0","formal","SelfEfficacy","Your lapse risk is low and increasing, and this rise appears connected to some recent craving. Your record shows many moments when you have handled similar feelings with care and skill. These actions reflect real strength that continues to support your progress. You have the ability to move through today with the same steady approach you have shown before."
"1","high","increasing","1.0","formal","Acknowledging","Your lapse risk is high and increasing today, and this change reflects the strong cravings you reported. These cravings can carry a lot of weight, and your openness about them has been clearly recognized. Your feelings and experiences matter, and they are an important part of understanding what you are facing today. Taking a moment to reflect on these emotions may help you stay aware of what is influencing your recovery right now."
"2","high","decreasing","1.0","formal","Acknowledging","Your lapse risk is high and decreasing, and this pattern reflects the effort you have been putting in. Craving is playing a strong role in your risk today, and it makes sense if this feels challenging. Your recent reports show real awareness of what you are experiencing, and that awareness is important. Your feelings have been heard, and you are encouraged to continue noticing what is happening inside you."
"3","low","increasing","1.0","formal","Acknowledging","Your lapse risk is low and increasing, and this change appears to be linked to the cravings you reported. Your openness about these feelings is recognized, and your experiences are taken seriously. It may be helpful to take a moment to notice how these cravings have been showing up for you today. Your continued reflection is respected and appreciated."
"1","high","increasing","1.0","formal","ValueAffirmation","Your lapse risk is high and increasing, and this change appears to be linked to stronger cravings today. This pattern can feel discouraging, yet it may help to pause and remember the values that guide your life. Many people find strength in reflecting on what gives them purpose and why they choose to keep moving forward. Staying close to these priorities can support you as you navigate this moment."
