"user_index","lapse_risk","lapse_risk_change","temperature","formality","message_category","generated_message"
"1","high","increasing","0.7","formal","Legitimizing","It is important to recognize that recovery is a process, and it is entirely normal to face moments of heightened challenge along the way. Your lapse risk is currently high and increasing, which reflects the natural ebb and flow that can occur during this journey. These patterns do not define your progress or your ability to move forward. Each step, including the difficult ones, is part of the path toward lasting change."
"2","high","decreasing","0.7","formal","Legitimizing","Experiencing ups and downs in recovery is a natural part of the process, and it does not define your progress or strength. Your lapse risk is currently high and decreasing, which reflects the effort you are putting into navigating these challenges. It is valid to encounter moments like this, and it is a sign that you are actively working through the complexities of change. Allow yourself to acknowledge the progress you are making, even in the midst of difficulty."
"3","low","increasing","0.7","formal","Legitimizing","It is completely natural to encounter shifts and challenges during the recovery process, as recovery often comes with periods of growth and adjustment. Your lapse risk is low and increasing, which is a valid part of navigating this journey. These changes are not a reflection of failure, but rather a part of the normal ups and downs that can arise along the way. Staying mindful of your progress and experiences allows space for continued growth and resilience."
"4","low","decreasing","0.7","formal","Legitimizing","It is completely normal to encounter challenges and strong feelings during recovery, as this is a part of the process many people experience. Your lapse risk is low and decreasing, which reflects the positive steps you’ve been taking. This progress is a meaningful sign of your ongoing commitment, and it’s important to recognize that recovery is a journey with natural ups and downs."
"1","high","increasing","0.7","formal","Caring/Supportive","Your lapse risk is currently high and increasing, which may feel concerning or difficult to hear. Please know that this is not a reflection of your strength or commitment to recovery, and it’s a moment where extra care and support can make a difference. This app is here to walk alongside you, offering tools and encouragement to help you navigate this challenging time. You are not alone in this journey, and every step forward matters."
"2","high","decreasing","0.7","formal","Caring/Supportive","Your lapse risk is currently high, but it is decreasing, which shows progress in your recovery journey. This is a time to approach yourself with patience and understanding, recognizing the effort you are putting into moving forward. Recovery is a process, and you are not alone in this—support is here for you every step of the way. Together, we can continue building on the positive changes you are making."
"3","low","increasing","0.7","formal","Caring/Supportive","Your lapse risk is currently low and increasing, which is a natural part of the recovery journey for many people. It’s important to acknowledge the hard work and progress you’ve made so far, and remember that fluctuations like this are normal. This app is here to support you every step of the way, offering tools and resources to help you stay on track. You are not alone in this process, and your commitment to your well-being is truly valued."
"4","low","decreasing","0.7","formal","Caring/Supportive","Your lapse risk is low and continuing to decrease, which is an encouraging sign of the progress you are making. This reflects the effort and care you are putting into your recovery journey. Please know that you are not alone in this process—support is here for you every step of the way. Your well-being is important, and you are making meaningful strides toward lasting change."
"1","high","increasing","0.7","formal","Self-Efficacy","Your lapse risk is high and increasing, but it is important to remember the strengths and resilience you have shown throughout your recovery journey. You have already proven your ability to engage with the tools and resources available to you, which speaks to your determination and capacity for growth. Staying consistent with the app can help you navigate challenges and build on the progress you’ve made so far. Trust in your ability to take steps that support your well-being and recovery."
"2","high","decreasing","0.7","formal","Self-Efficacy","Your lapse risk is currently high and decreasing, which reflects the progress you are making in managing your recovery. This positive trend speaks to your ability to face challenges and make meaningful changes. By continuing to engage with the tools and resources available, you are proving your strength and commitment to this journey. Each step you take builds on your past successes and reinforces your capacity to keep moving forward."
"3","low","increasing","0.7","formal","Self-Efficacy","Your lapse risk is low and increasing, but you have shown great ability to stay engaged and committed to your recovery journey. Your consistent use of the app's features demonstrates your capacity to navigate challenges and build on the progress you’ve already made. You have the tools and strengths to continue moving forward, and your dedication is a key part of your success."
"4","low","decreasing","0.7","formal","Self-Efficacy","Your lapse risk is currently low and continuing to decrease, which reflects the progress you are making in your recovery. This demonstrates your ability to stay engaged and committed to the tools and strategies that support your journey. By building on your past successes, you are showing resilience and the capacity to navigate challenges effectively. Your efforts are a clear indication of your strength and determination to continue moving forward."
"1","high","increasing","0.7","formal","Acknowledging","Your lapse risk is currently high and increasing, which may bring up feelings of concern or unease. It’s understandable if this creates a sense of vulnerability or frustration as you navigate your recovery journey. These moments can often be complex, and they might leave you reflecting on what is influencing these changes. Staying connected to your emotions and experiences can be an important part of understanding what feels most challenging right now."
