"user_index","lapse_risk","lapse_risk_change","temperature","formality","message_category","generated_message"
"1","high","increasing","0.7","formal","Legitimizing","A high and increasing lapse risk, like the one you are facing now, is an expected part of the recovery journey for many individuals. These shifts in risk are a reminder that recovery is a process that naturally includes ups and downs. Experiencing challenges like this does not diminish the effort you’ve put in or the progress you’ve made. Each step forward, even during difficult times, strengthens the foundation of your recovery."
"2","high","decreasing","0.7","formal","Legitimizing","It is entirely normal for recovery to bring moments of difficulty, as these are a natural part of the healing process. Your lapse risk is high and decreasing, which indicates that positive changes are unfolding as you continue to work through this phase. Recognizing and addressing challenges shows resilience and dedication, both of which are key to growth and progress."
"3","low","increasing","0.7","formal","Legitimizing","Recovery often includes periods of shifting risk, which are an expected and natural part of the journey. Your lapse risk is currently low and increasing, reflecting the dynamic nature of growth and change in this process. These patterns are valid and do not take away from the meaningful progress you are achieving. Each step forward, even through challenges, is a valuable part of building resilience and sustaining recovery."
"4","low","decreasing","0.7","formal","Legitimizing","It is entirely valid to encounter challenges and uncertainties during recovery, as these are natural parts of the process. Your lapse risk is low and steadily decreasing, which underscores the meaningful strides you are making on this path. This progress is a testament to your dedication and the strength you are building as you move forward."
"1","high","increasing","0.7","formal","Caring/Supportive","Your lapse risk is high and increasing, which suggests this may be a particularly challenging time for you. This moment is an opportunity to recognize your resilience and the effort you’ve already invested in your recovery. Every part of your journey matters, and it’s okay to lean on support when things feel tough. This app is here to stand with you and provide tools and encouragement as you move forward."
"2","high","decreasing","0.7","formal","Caring/Supportive","Your lapse risk is high and continues to decrease, which reflects the progress you are making in your recovery. This journey can have its difficulties, but the steps you are taking demonstrate strength and commitment. Support is here to walk with you during this time, providing encouragement as you move forward with determination."
"3","low","increasing","0.7","formal","Caring/Supportive","Your lapse risk is now low, though it has been increasing over time. This change highlights the importance of acknowledging the progress you’ve made while remaining mindful of how things may be shifting. Recovery is a journey that involves ups and downs, and facing these moments with self-compassion can strengthen your resilience. This app is here to stand alongside you, offering support as you continue moving forward."
"4","low","decreasing","0.7","formal","Caring/Supportive","Your lapse risk remains low and is steadily decreasing, which reflects the consistent effort you are putting into your recovery. This progress speaks to the resilience and determination you’ve shown along the way. This app is here to support you as you continue to move forward, offering encouragement to help you maintain this positive path. Each step you take is contributing to a stronger and healthier future."
"1","high","increasing","0.7","formal","Self-Efficacy","Your lapse risk is high and increasing, which highlights the importance of leaning into the strengths you’ve already shown in your recovery journey. Your ability to stay engaged with the app reflects a strong commitment to building healthier habits and overcoming challenges. By continuing to use the tools and resources available, you reinforce the progress you’ve made and your capacity to adapt and grow. Trust in the determination you’ve demonstrated so far as you navigate this moment."
"2","high","decreasing","0.7","formal","Self-Efficacy","Your lapse risk is high and decreasing, which indicates that the steps you are taking are making a meaningful difference in your recovery journey. This progress reflects your ability to stay focused and use the tools available to you with determination and purpose. By trusting in your strengths and continuing to engage with the app, you are demonstrating the resilience needed to overcome challenges and sustain your forward momentum. This steady improvement highlights your capacity to navigate recovery with confidence and persistence."
"3","low","increasing","0.7","formal","Self-Efficacy","Your lapse risk is low but has been increasing gradually. This indicates an opportunity to rely on your strengths and continue engaging with the app's resources to support your recovery. You have consistently shown determination and resourcefulness in managing challenges, which are key to sustaining your progress. Trust in your ability to stay focused and use the tools available to keep moving forward."
"4","low","decreasing","0.7","formal","Self-Efficacy","Your lapse risk is low and continues to decrease, highlighting the steady progress you are making in your recovery. This trend reflects your ability to stay engaged with the tools and strategies that support your goals. Your commitment and resilience are evident in the way you navigate challenges and build on what you’ve accomplished. Trust in your ability to keep moving forward and reinforcing the strong habits you’ve developed."
"1","high","increasing","0.7","formal","Acknowledging","Your lapse risk is high and increasing, which may be stirring a mix of emotions, such as unease or uncertainty. This change could reflect challenges in your current circumstances that are worth acknowledging with care and curiosity. Considering how this development aligns with your recent experiences might help you deepen your understanding of what feels most impactful right now. Creating space to explore these feelings could support you in recognizing what truly resonates as you continue on your path."
"2","high","decreasing","0.7","formal","Acknowledging","Your lapse risk remains high, though it continues to decrease, signaling ongoing progress in your recovery. This change may carry emotional weight—perhaps a sense of encouragement alongside the careful attention required to navigate this stage. Recognizing the complexity of these emotions can be a valuable part of understanding your path forward. Taking time to explore how this shift feels may deepen your awareness of the growth you are achieving."
"3","low","increasing","0.7","formal","Acknowledging","Your lapse risk is presently low, though it is showing signs of an upward trend, which may naturally stir a variety of emotions. You could feel reassured by the stability you’ve built, while also sensing shifts that encourage deeper reflection. These moments might offer an opportunity to explore the emotions tied to your progress and the evolving aspects of your recovery. Recognizing and making space for these feelings can help foster a deeper connection with your journey."
"4","low","decreasing","0.7","formal","Acknowledging","Your lapse risk remains low and is continuing to decrease, a sign of the consistency and care you’ve brought to your recovery. This kind of progress can carry a range of emotions—perhaps a sense of calm, confidence, or even curiosity about what has supported this shift. Recognizing these feelings might open up space to further explore how your recent choices and experiences have influenced your journey. Each step you take reflects the thoughtful way you’re navigating this process."
"1","high","increasing","0.7","formal","Value Affirmation","Your lapse risk is high and increasing, which highlights the importance of focusing on the priorities that bring meaning to your life, such as your relationships, personal growth, and overall health. Staying connected to your recovery journey supports these values and helps you build a stable foundation for the future you want. Every action you take toward healing reinforces your commitment to what truly matters and strengthens your ability to honor those priorities."
"2","high","decreasing","0.7","formal","Value Affirmation","Your lapse risk is high and decreasing, which shows the positive steps you are taking toward your recovery. This progress aligns with the values that guide your life, such as protecting your health, being present for your loved ones, or achieving your personal goals. Each action you take to stay on this path strengthens those priorities and builds a future grounded in what matters most to you. Your dedication to this journey is a powerful reflection of your deeper purpose."
"3","low","increasing","0.7","formal","Value Affirmation","Your lapse risk remains low, though it is gradually increasing. This is an important moment to reflect on the deeper values that drive you, such as your relationships, personal well-being, or long-term aspirations. Continuing to focus on your recovery strengthens your ability to honor these priorities and build a life that reflects your dedication to them. By staying connected to what matters most, you reinforce the foundation for a meaningful and purposeful future."
"4","low","decreasing","0.7","formal","Value Affirmation","Your lapse risk is low and decreasing, which reflects the consistent effort you have put into your recovery. This progress supports the foundation for what you value most, whether that is nurturing relationships, achieving your goals, or maintaining your health and well-being. By continuing to engage with the app, you are actively investing in a future that honors these priorities, reinforcing the stability and meaning in your life."
"1","high","increasing","0.7","formal","Norms","Your lapse risk is currently high and increasing, but it’s important to recognize that many others with similar challenges have faced this type of risk and found ways to overcome it. People who have used this app in comparable situations have successfully reduced their cravings and managed stress by leaning into resources and strategies that worked for them. Recovery is a shared journey, and your experiences align with those of countless others who have discovered encouragement, growth, and steady progress along the way. You are part of a community that has shown resilience even in difficult moments."
"2","high","decreasing","0.7","formal","Norms","Your lapse risk is high and decreasing, indicating meaningful progress as you continue to navigate this phase of your recovery. Many others who have faced similar challenges have used resources like this app to reduce cravings, manage stress, and regain a sense of control. Their experiences highlight that setbacks are a common part of recovery, but with perseverance and the right tools, steady improvement is achievable. You are part of a community of individuals who are making strides toward lasting change."
"3","low","increasing","0.7","formal","Norms","Your lapse risk is low and increasing. Many individuals in similar stages of recovery have experienced fluctuations in risk, yet they’ve continued to move forward with support and tools like this app. By focusing on manageable steps, they’ve learned to address stress and cravings while fostering resilience. You are part of a community where others have faced comparable challenges and made encouraging strides in their recovery journey."
"4","low","decreasing","0.7","formal","Norms","Your lapse risk is low and steadily decreasing, demonstrating the positive strides you are making in your recovery. Others who have faced similar challenges have found that using this app helps them manage stress, overcome cravings, and stay on track. Their progress highlights that recovery is not a solitary journey but a shared experience filled with hope and support. You are contributing to this collective success, showing what is possible with continued commitment."
"1","high","increasing","0.7","informal","Legitimizing","Your lapse risk is high and increasing, and that’s something many people go through during recovery. It doesn’t mean you’re doing anything wrong—it’s just a sign that this process can bring ups and downs. Moments like these are part of what makes recovery such a personal and real journey. What you’re experiencing is valid, and it doesn’t take away from the progress you’ve made so far."
"2","high","decreasing","0.7","informal","Legitimizing","Challenges are a natural part of recovery, and they don’t define your progress—they’re just part of the process. Your lapse risk is high and decreasing, which means things are moving in a positive direction. What you’re going through is something so many others have experienced, and it’s okay to take things one step at a time. You’re showing up for yourself, and that matters."
"3","low","increasing","0.7","informal","Legitimizing","Recovery can come with ups and downs, and it’s totally okay for things to feel different at times. Your lapse risk is low and increasing, which is something many people experience as part of this process. These moments don't take away from all the progress you've made—they’re just a natural part of learning and growing through this journey."
