"user_index","lapse_risk","lapse_risk_change","temperature","formality","message_category","generated_message"
"1","high","increasing","0.7","formal","Legitimizing","Periods of increased risk, like the one you are experiencing now with a high and increasing lapse risk, are a recognized part of the recovery process. These moments are not a reflection of your strength or dedication but rather a natural phase many encounter on this journey. It’s important to acknowledge that facing these challenges is part of how progress unfolds over time. Your commitment to recovery remains significant, and the work you’ve done continues to support you as you navigate this stage."
"2","high","decreasing","0.7","formal","Legitimizing","Recovery often includes periods of challenge, and encountering these is a meaningful part of the process. Your lapse risk is high and decreasing, reflecting the progress you are making as you navigate this stage. Each step forward is a testament to your strength and the effort you are putting into your journey."
"3","low","increasing","0.7","formal","Legitimizing","Recovery is a process that naturally involves ups and downs, each playing a role in your development. Your lapse risk is low and increasing, which is a normal pattern as you continue to adapt and grow. These changes are a common part of recovery and do not diminish the progress you have made. Acknowledging these fluctuations can be an important way to honor the work you are doing on this path."
"4","low","decreasing","0.7","formal","Legitimizing","Recovery is a process that naturally includes moments of challenge and uncertainty, and these experiences are a normal part of the journey. Your lapse risk is low and continuing to decrease, which reflects the steady progress you are making. This positive trend highlights the resilience you are cultivating as you navigate each day with intention and commitment."
"1","high","increasing","0.7","formal","Caring/Supportive","Your current lapse risk is high and increasing, which reflects the challenges you may be encountering at this time. It is important to acknowledge the courage it takes to face these moments and continue moving forward. Recovery is a journey that can include difficult stretches, and you are supported every step of the way. This app is here to offer encouragement and resources to help you navigate this phase with care and strength."
"2","high","decreasing","0.7","formal","Caring/Supportive","Your lapse risk remains high, but the fact that it is steadily decreasing shows the meaningful strides you are making. Navigating this stage of recovery may feel challenging, yet your continued efforts are a reflection of your dedication to this process. Support is here to stand alongside you, offering encouragement as you build on this momentum and work toward lasting stability."
"3","low","increasing","0.7","formal","Caring/Supportive","Your lapse risk is currently low, though it has been gradually increasing. This shift is a reminder to approach yourself with care and patience, recognizing the effort you’ve put into your recovery. Small changes in risk are part of the process, and reflecting on what has helped you stay on track before can be reassuring. This app remains committed to providing support as you continue navigating your path forward."
"4","low","decreasing","0.7","formal","Caring/Supportive","Your lapse risk is currently low and continues to decline, reflecting the steady progress you are making in your recovery journey. This ongoing improvement highlights the strength and dedication you bring to each moment. Know that this app is here to walk alongside you, providing support and encouragement as you build on this momentum. Your hard work is creating a foundation for lasting positive change."
"1","high","increasing","0.7","formal","Self-Efficacy","Your lapse risk is high and increasing, which underscores the value of your resilience and commitment in navigating recovery. You have already demonstrated the ability to overcome obstacles and make progress, showing the strength and focus you possess. Each time you engage with the app, you are harnessing tools that support your ability to face challenges and move forward confidently. Building on your past successes, you are well-equipped to continue shaping a future that aligns with your goals."
"2","high","decreasing","0.7","formal","Self-Efficacy","Your lapse risk is high and decreasing, reflecting the positive impact of your consistent efforts and focus. This downward trend highlights your resilience and ability to work through challenges with determination. By continuing to engage with the app and drawing on your strengths, you are reinforcing your capacity to maintain progress and build a strong foundation for recovery. Your commitment to this process is a testament to your perseverance and capability."
"3","low","increasing","0.7","formal","Self-Efficacy","Your lapse risk is currently low, though it is showing signs of gradual increase. This shift underscores your strong capacity to take proactive steps and continue utilizing the tools within the app effectively. Your track record demonstrates resilience and adaptability, which are valuable assets in navigating challenges and maintaining your progress. You have the ability to build on your successes and approach recovery with confidence."
"4","low","decreasing","0.7","formal","Self-Efficacy","Your lapse risk remains low and is continuing to decrease, which reflects the strong foundation you have built in your recovery. This progress showcases your ability to consistently use the tools available and tackle challenges with determination. Your focus and perseverance are clear strengths that are helping you create lasting positive changes. Keep trusting in your capacity to maintain this momentum and build on the progress you’ve worked so hard to achieve."
"1","high","increasing","0.7","formal","Acknowledging","Your lapse risk is high and increasing, which may feel discouraging or overwhelming at times. It’s possible that this shift is bringing up concerns or feelings of vulnerability that deserve your attention. Taking a moment to consider what emotions are surfacing and how they connect to your current experiences could provide valuable insight. This space for reflection might help you uncover what feels most meaningful or supportive for you as you move forward."
"2","high","decreasing","0.7","formal","Acknowledging","Your lapse risk is high, though it is steadily decreasing, which reflects meaningful progress in your recovery journey. This shift might bring forward a mix of emotions—perhaps relief at the improvement paired with the natural tension that can come with managing risk. It’s important to honor these feelings, as they are part of understanding your experience more deeply. Allowing space to reflect on these changes can support your connection to the steps you are taking."
"3","low","increasing","0.7","formal","Acknowledging","Your lapse risk remains low, though it is currently increasing, which may bring up a mixture of emotions as you reflect on your progress. You might feel grounded by your current stability, yet notice subtle changes that spark curiosity or even unease. These feelings could be an invitation to explore the deeper layers of your journey and how they shape your experience. Taking time to acknowledge and honor your emotions can be an important part of understanding yourself more fully in recovery."
"4","low","decreasing","0.7","formal","Acknowledging","Your lapse risk is low and continuing to decrease, reflecting the steady progress you’ve made in your recovery journey. This may bring a sense of reassurance or even quiet pride, as it shows how your efforts are shaping your path forward. If you find yourself reflecting on these changes, consider how they align with the emotions or thoughts you’ve experienced recently. Taking a moment to acknowledge these feelings could offer new insights into the connection between your growth and the care you’ve shown yourself."
"1","high","increasing","0.7","formal","Value Affirmation","Your lapse risk is high and increasing, which makes this a critical moment to focus on the values that guide your life, such as caring for loved ones, advancing in your career, or protecting your well-being. Staying engaged in your recovery can help you uphold these priorities and move closer to the life you envision for yourself. Each step forward reinforces your dedication to what matters most and strengthens the path toward a healthier, more fulfilling future."
"2","high","decreasing","0.7","formal","Value Affirmation","Your lapse risk is high and decreasing, reflecting the effort you are putting into your recovery. This progress directly supports the things you value most, like nurturing your well-being, maintaining strong connections with loved ones, or pursuing your aspirations. By continuing to engage with resources like this app, you are reinforcing those priorities and solidifying the foundation for a more balanced and purposeful life. Your commitment is making a meaningful difference."
"3","low","increasing","0.7","formal","Value Affirmation","Your lapse risk is currently low but showing a gradual increase. This is a meaningful opportunity to reconnect with the values that guide you, whether it's the well-being of your loved ones, your personal health, or the goals you're striving toward. Staying engaged in your recovery allows you to protect and nurture those priorities, ensuring they remain at the heart of your journey. Each step you take reflects the commitment you have to living a life aligned with what matters most to you."
"4","low","decreasing","0.7","formal","Value Affirmation","Your lapse risk is low and decreasing, reflecting the dedication you’ve shown to your recovery journey. This progress reinforces the stability and well-being that allow you to focus on what matters most, whether that’s your loved ones, your personal aspirations, or your overall health. By staying engaged with the app, you are aligning your daily actions with your deeper priorities, creating a path that honors your values and strengthens your sense of purpose."
"1","high","increasing","0.7","formal","Norms","Your lapse risk is currently high and increasing, yet it is important to recognize that others who have faced similar circumstances have made meaningful strides by engaging with tools like this app. Many individuals in comparable situations have successfully navigated heightened risks by focusing on small, consistent steps toward their goals. You are part of a resilient group that understands recovery can have challenges, but shared experiences and support have helped many move forward with confidence and hope."
"2","high","decreasing","0.7","formal","Norms","Your lapse risk is high and decreasing, which shows that you are moving in a positive direction even in the face of challenges. Many individuals who have been in similar situations have found that using tools like this app helps them manage tough moments and build healthier routines. Their journeys demonstrate that recovery is a shared experience, where progress happens step by step and challenges can be met with strength and support. Your current progress reflects the determination often seen in others who are committed to their recovery."
"3","low","increasing","0.7","formal","Norms","Your lapse risk is low and increasing. Individuals who have faced similar patterns in their recovery often find strength in knowing they are not alone. Many have successfully navigated shifts in risk by using the app to reduce cravings and manage stress, building confidence through steady progress. Recovery is a shared journey, and others in comparable situations have demonstrated that challenges can lead to meaningful growth."
"4","low","decreasing","0.7","formal","Norms","Your lapse risk is low and continuing to decrease, reflecting the meaningful progress you are achieving in your recovery. Many individuals with similar experiences have used this app to successfully navigate challenges, reduce cravings, and build healthier habits. Their journeys show that persistence and shared support can lead to lasting change. By moving forward alongside this community, you are part of a network that fosters growth and encouragement every step of the way."
"1","high","increasing","0.7","informal","Legitimizing","Your lapse risk is high and increasing, which can feel like a lot to handle, but it’s also a normal part of recovery. Everyone faces moments like this, and it doesn’t change the fact that you’re putting in the work to change your life. Challenges like this don’t define your journey—they’re just part of it. What matters most is how you keep showing up for yourself, no matter what this moment looks like."
"2","high","decreasing","0.7","informal","Legitimizing","Recovery comes with its ups and downs, and it’s completely normal to face challenges like the ones you’re experiencing. Your lapse risk is high and decreasing, which shows that things are shifting in the right direction. These moments are part of the journey many others have walked, and they don’t take away from the effort and progress you’re making. Everything you’re feeling is a valid part of moving forward."
"3","low","increasing","0.7","informal","Legitimizing","It’s completely normal for recovery to have moments where things shift or feel a little harder. Your lapse risk is low and increasing, which happens to a lot of people as they navigate this journey. These changes don’t define your progress, but they are a reminder that recovery is a process, and facing challenges is part of growing stronger."
"4","low","decreasing","0.7","informal","Legitimizing","It’s totally normal for recovery to come with its ups and downs, and every step you take is part of the process. Your lapse risk is low and moving even lower, which reflects the steady progress you’ve been making. These moments of growth show how much you’re investing in yourself, and it’s something to feel good about as you keep moving forward."
"1","high","increasing","0.7","informal","Caring/Supportive","Your lapse risk is high and continuing to rise, which means this might feel like a challenging time. It’s important to remember that rough patches are part of the process, and they don’t define your journey. You’re not in this alone—this space is here to walk with you and keep you focused on what matters most to you. Every step you’ve taken so far shows how much you care about your recovery, and that commitment is something to lean on today."
"2","high","decreasing","0.7","informal","Caring/Supportive","Your lapse risk is high right now, but it’s moving in the right direction, which says a lot about your effort and growth. It’s okay to feel challenged—what matters is that progress is happening, even if it feels slow. You’re not alone in this, and there’s support here to help you stay on track as you keep moving forward."
"3","low","increasing","0.7","informal","Caring/Supportive","Your lapse risk is still low, but it’s starting to increase. Recovery can bring challenges, and noticing these shifts is an important step in staying connected to your goals. You’re not alone in this—there’s support here for you as you keep moving forward. Every step you take matters, and this app is here to help you stay grounded along the way."
"4","low","decreasing","0.7","informal","Caring/Supportive","Your lapse risk is low and still heading in the right direction, which reflects the effort and care you’re putting into your recovery. It’s clear you’re building something steady and strong, one step at a time. This app is here to back you up and be part of your journey, offering support whenever you need it."
"1","high","increasing","0.7","informal","Self-Efficacy","Your lapse risk is high and increasing, but you’ve shown you have the strength to tackle tough moments like this. Every step you’ve taken so far has built up your ability to handle challenges, and using the app keeps you moving in that same strong direction. You’ve proven that you can stay committed to your recovery, even when it’s tough, and that’s something to feel proud of."
"2","high","decreasing","0.7","informal","Self-Efficacy","Your lapse risk is high and decreasing, which shows the progress you’re making with the effort you’ve put in. You’ve got the resilience and focus to keep this momentum going, and it’s clear you’re tapping into your strengths to navigate recovery. The way you’re sticking with this process is a testament to how capable you are of handling challenges and building something solid for yourself. Keep leaning into what’s working and trust in the path you’re creating."
