"user_index","lapse_risk","lapse_risk_change","temperature","formality","message_category","generated_message"
"1","high","increasing","0.7","formal","Legitimizing","Experiencing challenges in recovery is a natural and expected part of the process. Your lapse risk is currently high and increasing, which is a valid reflection of the ups and downs that often occur during this journey. These moments do not define your progress but are a part of the larger picture of change and growth. Continuing to acknowledge and navigate through these experiences is an important step forward."
"2","high","decreasing","0.7","formal","Legitimizing","It is completely natural to encounter challenges during the recovery process, and these moments are an expected part of the journey. Your lapse risk is currently high and decreasing, which shows that positive changes are happening even amidst the difficulty. These shifts reflect your effort and commitment, and it’s important to recognize that progress often includes moments of struggle. Each step forward, no matter how small, is part of building a stronger foundation for your recovery."
"3","low","increasing","0.7","formal","Legitimizing","It is important to recognize that recovery is a dynamic process, and fluctuations in risk are a natural part of the journey. Your lapse risk is currently low and increasing, which is a normal pattern that many individuals experience as they navigate ongoing changes and challenges. These shifts do not define your progress or strength, and they in no way diminish the work you have done. Each step forward, including moments like this, contributes to building resilience and growth over time."
"4","low","decreasing","0.7","formal","Legitimizing","It is important to recognize that recovery often comes with moments of challenge and change, and these experiences are a natural part of the process. Your lapse risk is currently low and continuing to decrease, which reflects the progress you are making. These shifts demonstrate that the work you are putting into your journey is meaningful and valuable."
"1","high","increasing","0.7","formal","Caring/Supportive","Your lapse risk is currently high and increasing, which can make this a particularly challenging time in your recovery journey. This app is here to support you, offering tools and resources to help you navigate through moments like these. It’s important to remember that recovery is a process, and facing difficulties along the way does not define your progress. You are not alone in this, and we are here to walk alongside you as you continue moving forward."
"2","high","decreasing","0.7","formal","Caring/Supportive","Your lapse risk is currently high, but it is moving in a positive direction as it decreases. This reflects the effort you are putting into your recovery, and it’s important to acknowledge that progress. Recovery can bring challenges, and it’s okay to navigate them at your own pace. This app is here to support you and provide tools to help you stay connected to your goals."
"3","low","increasing","0.7","formal","Caring/Supportive","Your lapse risk is currently low, though it is showing signs of increasing. This can be a challenging time, but it’s important to remember that fluctuations in risk are a natural part of the recovery process. Please know that you are not alone in this—support is available to help you navigate through any difficulties. Together, we can continue building on your progress and keep moving forward on your recovery journey."
"4","low","decreasing","0.7","formal","Caring/Supportive","Your lapse risk is low and continuing to decrease, which reflects the consistent progress you are making in your recovery. This is a testament to your hard work and the steps you are taking to care for yourself. Please know that support is always available to you, and this app is here to walk alongside you on your recovery journey. You are not alone in this process, and your well-being remains the priority."
"1","high","increasing","0.7","formal","Self-Efficacy","Your lapse risk is currently high and increasing, but you have the strength and ability to navigate this challenge. You've already shown resilience and determination by engaging with the tools and resources available to you in the app. Each step you take builds on your past successes and reinforces your ability to stay on track. Remember, you have what it takes to continue making progress in your recovery journey."
"2","high","decreasing","0.7","formal","Self-Efficacy","Your lapse risk is currently high and decreasing, which reflects the progress you are making. This positive trend highlights your ability to navigate challenges and stay engaged with the tools that support your recovery. By continuing to build on your strengths and past successes, you are demonstrating the resilience and determination needed to move forward. Keep trusting in your ability to use the app effectively as you take these important steps."
"3","low","increasing","0.7","formal","Self-Efficacy","Your lapse risk is low and increasing, which indicates an opportunity to reinforce the strong foundation you have been building. You have already shown great strength and resilience in navigating your recovery journey. Your ability to engage with the tools and strategies available to you has been a key part of your progress. By continuing to use these strengths, you are well-equipped to face challenges and keep moving forward."
"4","low","decreasing","0.7","formal","Self-Efficacy","Your lapse risk is low and continuing to decrease, which reflects the progress you have made through your consistent efforts. This demonstrates your strong ability to engage with the tools and resources available to you. By building on your past successes and staying committed to your recovery journey, you are showing remarkable resilience and focus. Your dedication is a powerful asset as you continue to navigate challenges and maintain your momentum."
"1","high","increasing","0.7","formal","Acknowledging","Your lapse risk is currently high and has been increasing. This may bring up feelings of worry, frustration, or even self-doubt, which are natural responses to moments like this. It could be helpful to reflect on what might be contributing to these changes and how they connect to your emotions and experiences. Recognizing these shifts with kindness toward yourself may allow for deeper understanding and self-compassion as you continue your recovery."
"2","high","decreasing","0.7","formal","Acknowledging","It seems you may have been navigating some challenging emotions recently, and that’s completely understandable. Your lapse risk is high and decreasing, which reflects the effort and adjustments you’ve been making along the way. It’s possible that this shift brings a mix of relief and lingering concern—it’s okay to hold space for both. Take time to notice how you’re feeling in this moment and consider what has supported this positive change so far."
"3","low","increasing","0.7","formal","Acknowledging","Your lapse risk is currently low and increasing, which may bring up a range of emotions for you. It’s possible that you might feel confident in your progress while also noticing subtle shifts that could spark curiosity or concern. These feelings are a natural part of the recovery process and can offer valuable insights into your journey. Taking time to reflect on what might be contributing to these changes could help deepen your understanding of your own needs and experiences."
"4","low","decreasing","0.7","formal","Acknowledging","It appears your lapse risk is currently low and continuing to decrease, which may bring a sense of reassurance or steadiness to your recovery journey. This shift could reflect the strength of your recent efforts, as well as the progress you have made in building stability. If this change feels significant to you, it might be worth reflecting on what has contributed to this positive trend and how it resonates with your emotional experience. Taking time to acknowledge these moments of growth can provide insight into how you are shaping your path forward."
"1","high","increasing","0.7","formal","Value Affirmation","Your lapse risk is currently high and increasing. This is an important moment to reflect on the deeper priorities in your life, such as your health, your relationships, or your personal well-being. Every step you take in recovery strengthens your ability to protect these values and move closer to the life you truly want. Staying engaged with the app can help you stay focused on what matters most and support your progress toward those meaningful goals."
"2","high","decreasing","0.7","formal","Value Affirmation","Your lapse risk is currently high but steadily decreasing, which shows the progress you are making toward your goals. This effort reflects your commitment to the values that matter most to you, whether that is being present for your family, advancing in your career, or protecting your health. Every step you take in recovery strengthens these priorities and reinforces the meaningful life you are working to build. Staying connected to this process supports the purpose and direction you are creating for yourself."
"3","low","increasing","0.7","formal","Value Affirmation","Your lapse risk is currently low, though it is beginning to increase. This is an important time to reflect on the values that guide your journey, whether that’s your health, your family, or your personal sense of purpose. Engaging with the tools and resources available to you supports these priorities and helps you stay aligned with what truly matters. Each step you take in recovery strengthens the foundation for the life you are working so hard to build."
"4","low","decreasing","0.7","formal","Value Affirmation","Your lapse risk is low and decreasing, which reflects the progress you are making in your recovery. This effort supports the values that matter most to you, whether it’s being present for your family, advancing in your career, or prioritizing your health and well-being. By staying engaged and committed, you are not only strengthening your recovery but also reinforcing the foundation for a life that aligns with your deeper priorities. Keep focusing on what’s important to you as you continue to move forward."
"1","high","increasing","0.7","formal","Norms","Your lapse risk is high and increasing, but it’s important to know that you are not alone in this. Many individuals with similar experiences have faced challenges like this and have successfully used tools in the app to reduce cravings and manage stress. They’ve found encouragement and made progress by staying connected and engaged, even during difficult times. Remember, recovery is a shared journey, and others have walked this path with resilience and hope."
"2","high","decreasing","0.7","formal","Norms","Your lapse risk is high and decreasing, which reflects the progress you are making in your recovery. Many individuals who have faced similar challenges have successfully reduced their cravings and managed stress by staying engaged with their recovery tools. You are not alone in this journey, as others with comparable experiences have also navigated difficult moments and found strength to move forward. This shared path shows that progress is possible, and you are taking steps in the right direction."
"3","low","increasing","0.7","formal","Norms","Your lapse risk is low and increasing, which is something others in similar situations have experienced as well. Many individuals with comparable experiences have successfully used this app to navigate challenges, reduce cravings, and manage stress during times like these. You are not alone in this process—others have faced moments of rising risk and found encouragement and progress by staying focused on their recovery journey. Together, their collective efforts show that progress is possible, even when challenges arise."
"4","low","decreasing","0.7","formal","Norms","Your current lapse risk is low and continuing to decrease, which reflects the progress you are making in your recovery. Many individuals who share similar experiences have found that using this app helps them successfully reduce cravings and manage stress over time. While challenges are a natural part of the process, others in comparable situations have experienced encouragement and growth as they continue to move forward. You are part of a community of individuals making meaningful strides, and your progress is an inspiring example of that shared journey."
"1","high","increasing","0.7","informal","Legitimizing","Recovery can be full of ups and downs, and it's completely normal to hit moments where things feel tougher. Your lapse risk is high and has been increasing, but that doesn’t mean you’re doing anything wrong or that you’re alone in this. These challenges are a part of the process, and facing them is a sign that you’re actively working through your journey. You’re in a place that many others have been, and moving forward is always possible."
"2","high","decreasing","0.7","informal","Legitimizing","Facing challenges in recovery is part of the process, and it doesn’t mean you’re doing anything wrong. Your lapse risk is high and decreasing, which shows that things are moving in the right direction, even if it feels tough right now. Every step forward, no matter how small, is proof of the strength you’re building."
"3","low","increasing","0.7","informal","Legitimizing","It's totally normal to hit moments in recovery where things feel a little tougher—you're not alone in that. Right now, your lapse risk is low and increasing, which just means it's a good time to stay mindful of how you're feeling and what you're facing. Recovery has its ups and downs, and every step you take shows your commitment to this journey. You're doing something incredible, even when it feels hard."
"4","low","decreasing","0.7","informal","Legitimizing","It’s totally normal to have ups and downs in recovery, no matter how things are going. The good news is your lapse risk is low and even getting lower, which shows the progress you’re making. Challenges might pop up along the way, but they don’t take away from how far you’ve come. Every step forward is part of building something strong and lasting."
"1","high","increasing","0.7","informal","Caring/Supportive","Your lapse risk is high and has been increasing, which could mean you’re facing some tough moments right now. It’s okay to feel challenged—recovery isn’t always a straight path, and that’s part of the journey. What matters is that you’re not alone in this. This app is here to back you up and help you stay connected to the progress you’ve worked so hard for."
"2","high","decreasing","0.7","informal","Caring/Supportive","Your lapse risk is high right now, but it’s starting to go down, which is a big step in the right direction. This journey isn’t always easy, but it’s clear you’re putting in the effort to move forward. No matter where you’re at today, know that you’re not alone and that this is a space built to support you through every up and down. Keep taking it one moment at a time—we’re here for you."
