"user_index","lapse_risk","lapse_risk_change","temperature","formality","message_category","generated_message"
"1","high","increasing","0.7","formal","Legitimizing","It is important to recognize that recovery can come with moments of difficulty, and your lapse risk is currently high and increasing. These challenges are a normal part of the healing process and do not define your progress or commitment. What you are experiencing is valid, and encountering periods of heightened risk is something many people face. Remember that each step you take, no matter how small, is part of your journey forward."
"2","high","decreasing","0.7","formal","Legitimizing","It is entirely normal to encounter challenges during recovery, and it is important to recognize that these experiences are a natural part of the process. Your lapse risk is currently high and decreasing, which reflects the hard work you are putting into navigating this complex journey. Facing moments like these is a sign of your ongoing commitment, and it’s a reminder that progress can take different forms over time."
"3","low","increasing","0.7","formal","Legitimizing","It is natural to face shifts and uncertainties during the recovery process, and these experiences are an expected part of growth. Your lapse risk is currently low and increasing, which reflects the dynamic nature of recovery. This does not diminish the progress you have made, nor does it define your path forward. Each moment is an opportunity to continue building resilience and strength."
"4","low","decreasing","0.7","formal","Legitimizing","It is entirely natural to face challenges and have moments of doubt during recovery, as this process can bring up a wide range of feelings and experiences. Your lapse risk is low and continuing to decrease, which reflects the steady progress you are making. These moments of growth are a testament to your commitment, and it’s important to recognize that recovery is a journey that unfolds over time."
"1","high","increasing","0.7","formal","Caring/Supportive","Your lapse risk is currently high and increasing, which may mean you are facing some added challenges right now. This is a time to approach yourself with care and compassion, as recovery can sometimes feel harder on certain days. It’s important to remember that you are not alone in this process—support is here to help you navigate through these moments. Every step you take matters, and this app is here to stand with you on your recovery journey."
"2","high","decreasing","0.7","formal","Caring/Supportive","Your current lapse risk is high, but it is decreasing, which shows positive movement in your recovery journey. This is a challenging time, and it’s important to acknowledge the effort you are putting into moving forward. Please know that you are not alone in this process—support is here for you every step of the way. Your progress, no matter how small it may feel, is a meaningful part of building a stronger foundation in your recovery."
"3","low","increasing","0.7","formal","Caring/Supportive","Your lapse risk is currently low, though it has been increasing. This is a time to be especially kind to yourself and recognize the progress you’ve made so far. Recovery is a journey, and it’s natural for challenges to come and go. This app is here to support you through every step, providing tools and encouragement to help you stay on track."
"4","low","decreasing","0.7","formal","Caring/Supportive","Your current lapse risk is low and continues to decrease, which reflects the progress you are making in your recovery journey. This is an encouraging sign, and it shows the positive direction you are moving toward. Please know that support is always available to you, and you are not alone in this process. Each step forward strengthens the foundation you are building for lasting change."
"1","high","increasing","0.7","formal","Self-Efficacy","Your lapse risk is high and increasing, but it is important to remember the resilience you have already shown throughout your recovery journey. You have the tools and inner strength to face challenges, and your dedication to using this app demonstrates your commitment to positive change. Building on your past successes, you have the ability to stay focused and make choices that support your goals. Every small step you take reinforces your capacity to navigate this process with determination."
"2","high","decreasing","0.7","formal","Self-Efficacy","Your lapse risk is currently high and decreasing, which reflects the progress you are making in your recovery journey. This positive shift highlights your ability to face challenges and actively engage with the tools and resources available to you. By continuing to build on your strengths and past successes, you are demonstrating your capacity to stay committed and move closer to your goals. Every step you take is a testament to your resilience and dedication."
"3","low","increasing","0.7","formal","Self-Efficacy","Your lapse risk is currently low, though it has been increasing. You have shown remarkable strength in navigating recovery challenges, and this demonstrates your ability to make progress even when things shift. Drawing on your past successes, you have the tools and capacity to continue using the app effectively to support your journey forward."
"4","low","decreasing","0.7","formal","Self-Efficacy","Your lapse risk is low and continuing to decrease, which reflects the strong efforts you have been making in your recovery. This shows your ability to stay focused and use the tools available to you effectively. You have demonstrated a clear capacity to navigate challenges and build on the progress you’ve already achieved. Keep trusting in your strengths as you continue moving forward."
"1","high","increasing","0.7","formal","Acknowledging","Your lapse risk is high and increasing, which may feel overwhelming or discouraging. It’s understandable if this shift is bringing up feelings of frustration, worry, or self-doubt. These emotions are natural and valid, especially when facing a challenge that feels bigger right now. Taking some time to reflect on what might be contributing to this change could offer insight into your experience and help you connect with what you need most in this moment."
"2","high","decreasing","0.7","formal","Acknowledging","It seems like you have been navigating a space where your lapse risk is high, though it is steadily decreasing. This shift may bring a mix of emotions—perhaps relief from seeing progress or lingering concern about the challenges you’re working through. It’s natural to hold space for these feelings as you reflect on the path you’re on. This moment offers an opportunity to acknowledge your efforts and explore how these changes are resonating with you internally."
"3","low","increasing","0.7","formal","Acknowledging","Your lapse risk is currently low and increasing, which may bring a mix of feelings for you. It's possible that you feel confident about your progress while also noticing subtle challenges or shifts that could be on your mind. These moments can be an opportunity to reflect on what you're experiencing internally and externally, and how those things might be shaping your journey. Whatever emotions arise, they are important and worth acknowledging fully."
"4","low","decreasing","0.7","formal","Acknowledging","It seems that your lapse risk is low and continuing to decrease, which reflects the progress you’ve made in your journey. This may bring a sense of reassurance or even quiet pride, knowing that the steps you are taking are aligning with your goals. If you find yourself reflecting on how you’ve been feeling during this time, it could be helpful to acknowledge any emotions that arise—whether calm, determined, or even a bit uncertain—as all are valid and part of the process. Continuing to stay attuned to your inner experience can be a meaningful way to honor your recovery."
"1","high","increasing","0.7","formal","Value Affirmation","Your lapse risk is currently high and increasing. This is an important moment to reflect on the values that guide your life, whether it’s caring for your family, advancing in your career, or protecting your health and well-being. Each step you take in recovery, including engaging with this app, strengthens your ability to honor those priorities and live in alignment with what matters most to you. Staying connected to your deeper purpose can be a powerful source of motivation as you continue forward."
