"user_index","lapse_risk","lapse_risk_change","temperature","formality","message_category","generated_message"
"1","high","increasing","0.7","formal","Legitimizing","Recovery is a journey that often includes ups and downs, and it's important to know that experiencing challenges is a natural part of the process. Your lapse risk is currently high and increasing, which is not uncommon during periods of heightened stress or temptation. This does not reflect failure but rather the complexities of navigating change. Recognizing these moments as part of the recovery path can help foster resilience and forward progress."
"2","high","decreasing","0.7","formal","Legitimizing","Recovery is a path that often includes moments of challenge, and it is important to recognize that this is a natural part of the process. Your lapse risk is high and decreasing, which reflects meaningful progress even in the presence of difficulty. These shifts are valid and expected, and they do not define your ability to keep moving forward."
"3","low","increasing","0.7","formal","Legitimizing","Your lapse risk is low and increasing, which is a natural part of the recovery process. It is important to recognize that recovery often includes moments of uncertainty or challenge, and these experiences are a normal part of moving forward. Changes in risk do not define success or failure; they reflect the complexity of this journey, which is unique to each individual."
"4","low","decreasing","0.7","formal","Legitimizing","Recovery is a process that naturally includes moments of challenge and uncertainty, and these experiences are a normal part of healing. Your lapse risk is currently low and continuing to decrease, which reflects the progress you’re making. This is a meaningful step forward, and it's important to recognize that navigating recovery involves encountering and working through difficult feelings. Each day you engage with this journey contributes to your growth and strengthens your path ahead."
"1","high","increasing","0.7","formal","Caring/Supportive","Your lapse risk is high and increasing, which may make this period feel especially challenging. This moment in your recovery is important, and it’s clear you’ve been working hard to make progress. Please know that facing these risks does not define your journey, and every step forward matters. You are not alone in this process, and there is strength in continuing to focus on your goals."
"2","high","decreasing","0.7","formal","Caring/Supportive","Your lapse risk is currently high but decreasing, which shows progress in managing challenging moments. It’s clear that you are working hard to navigate your recovery, and that effort is meaningful and important. This app is here to support you in staying focused on your goals and building on the positive changes you are making. Each step forward matters, and your dedication is recognized and valued."
"3","low","increasing","0.7","formal","Caring/Supportive","Your lapse risk is currently low and increasing, which is an important signal to pay attention to. This moment in your recovery is a chance to reflect on the progress you’ve made and the steps that help you stay steady. Remember, facing challenges is a natural part of this journey, and it does not define your strength or commitment. You are not alone in this process, and this app is here to support you along the way."
"4","low","decreasing","0.7","formal","Caring/Supportive","Your lapse risk is currently low and continuing to decrease, which reflects the positive strides you're making in your recovery journey. This progress is meaningful and shows the strength you are bringing to this process. Staying consistent with your efforts is helping to build a solid foundation for lasting change. This app is here to support you as you continue forward."
"1","high","increasing","0.7","formal","Self-Efficacy","Your lapse risk is currently high and increasing, but it’s important to remember the progress you’ve made and the strengths you bring to your recovery journey. You have demonstrated the ability to engage with the app’s tools and navigate challenges, and those same abilities can help you stay focused now. Building on your past successes, you have the capacity to keep moving forward and use the resources available to support your goals."
"2","high","decreasing","0.7","formal","Self-Efficacy","Your lapse risk is currently high but decreasing, which reflects positive movement in your recovery journey. This progress demonstrates your ability to engage effectively with supportive tools and navigate challenges with resilience. By continuing to build on your strengths and past successes, you are showing that you have the capability to stay committed and make meaningful strides forward."
"3","low","increasing","0.7","formal","Self-Efficacy","Your lapse risk is currently low but showing a slight increase. This reflects the natural ups and downs of recovery, and you’ve already shown that you have the strength and determination to navigate these changes. By continuing to engage with the app’s tools, you are reinforcing your ability to handle challenges and build on the progress you’ve made so far. Trust in your capacity to stay on track and keep moving forward."
"4","low","decreasing","0.7","formal","Self-Efficacy","Your lapse risk is currently low and continuing to decrease, which reflects the consistent effort you’ve put into your recovery journey. This shows your ability to stay focused and make choices that align with your goals. You have demonstrated great strength in navigating challenges, and your commitment to using the app’s features is contributing to your progress. Continue to build on these successes as you move forward with confidence in your ability to maintain this positive momentum."
"1","high","increasing","0.7","formal","Acknowledging","Your lapse risk is currently high and increasing, which may leave you feeling unsettled or perhaps even frustrated. It’s understandable if this brings up emotions like worry or self-doubt, as navigating recovery can be complex and deeply personal. These feelings, while challenging, can also offer insights into the pressures or patterns influencing your current experience. Taking time to reflect on what might be contributing to this moment could provide meaningful clarity and support your continued progress."
"2","high","decreasing","0.7","formal","Acknowledging","Your lapse risk is currently high, but it is decreasing, which reflects positive movement in your recovery journey. This shift may bring up a mix of emotions—perhaps relief or pride, yet also some lingering concern about the challenges ahead. It’s valid to feel uncertain while navigating these changes, and recognizing these emotions can be an important part of growth. Staying connected to how you’re feeling can help deepen your understanding of what supports your progress."
"3","low","increasing","0.7","formal","Acknowledging","Your lapse risk is currently low but showing some signs of increasing. This shift might bring up a mix of feelings, perhaps some curiosity or concern about the changes you're noticing. It’s possible that certain situations or emotions are contributing to this gradual rise, and reflecting on them could help deepen your understanding of yourself. Trust in your ability to explore these experiences and take things one step at a time."
"4","low","decreasing","0.7","formal","Acknowledging","Your lapse risk is low and continuing to decrease, which may bring a sense of stability or reassurance. This progress might reflect the strength of your current approach and the choices you’ve been making. You may find it helpful to consider how this shift feels for you and what it means in the context of your recovery journey. Recognizing these moments could help deepen your understanding of what supports your well-being."
"1","high","increasing","0.7","formal","Value Affirmation","Your lapse risk is currently high and increasing. Staying connected to your recovery journey is an important way to honor the values that matter most to you, whether that’s protecting your health, supporting your family, or building a stronger future for yourself. Every step you take toward progress strengthens those priorities and reinforces your sense of purpose. Engaging with this app is one way to keep moving in the direction that aligns with what you care about most."
"2","high","decreasing","0.7","formal","Value Affirmation","Your lapse risk is high and decreasing, which reflects positive momentum in your recovery journey. Staying committed to this process helps protect the values that matter most to you, whether it’s nurturing your relationships, advancing in your career, or prioritizing your health and well-being. Every step you take reinforces your ability to focus on what truly brings meaning to your life and strengthens your sense of purpose."
"3","low","increasing","0.7","formal","Value Affirmation","Your lapse risk is low and increasing. Recovery is not just about avoiding alcohol; it's about building a life that reflects your deepest values, whether that's your family, career, health, or personal well-being. Taking steps today to stay engaged in your journey can reinforce those priorities and help you create the future you care about most. Progress, even when small, supports what matters most to you and strengthens your sense of purpose."
"4","low","decreasing","0.7","formal","Value Affirmation","Your lapse risk is low and continuing to decrease, which reflects the meaningful progress you are making in your recovery. By staying engaged and committed to this process, you are actively protecting what matters most—whether that’s your health, your family, or other priorities close to your heart. Every step forward strengthens your ability to live in alignment with your values and build the future you deserve. Keep focusing on what’s important to you as you move forward."
