"user_index","lapse_risk","lapse_risk_change","temperature","formality","message_category","generated_message"
"1","high","increasing","0.7","formal","Legitimizing","Recovery often involves facing periods where the risk of a lapse feels heightened, as it is now for you, with your lapse risk currently high and increasing. These moments are a natural part of the journey and do not diminish the significance of the work you are doing. Experiencing challenges reflects the depth of the changes you are pursuing, underscoring the resilience it takes to navigate this process. Acknowledging these fluctuations as typical can help foster understanding and reinforce your commitment to moving forward."
"2","high","decreasing","0.7","formal","Legitimizing","Recovery is a process that naturally includes moments of increased risk, and these moments do not define your progress or potential for success. Your lapse risk is high and decreasing, reflecting a meaningful shift in the right direction. Experiencing challenges during this time is entirely valid, and these fluctuations are a common part of the path toward lasting change."
"3","low","increasing","0.7","formal","Legitimizing","Your lapse risk is low and increasing, reflecting the dynamic nature of recovery. It is important to recognize that changes in risk are an expected part of this journey, as recovery involves adapting to various challenges over time. These shifts do not undermine the strength you’ve shown or the meaningful progress you’ve made. Every effort you put forth reinforces your capacity to move forward with confidence."
"4","low","decreasing","0.7","formal","Legitimizing","It is important to recognize that challenges and uncertainties are a natural part of the recovery journey, and they do not define your progress. Your lapse risk is low and continues to decrease, reflecting the positive direction of your efforts. These changes highlight how growth can happen even in the presence of complexity, underscoring the strength you are building. Every step you take contributes to the foundation of a healthier and more balanced life."
"1","high","increasing","0.7","formal","Caring/Supportive","Your lapse risk is high and continues to increase, which indicates a critical moment in your recovery journey. This is an opportunity to remind yourself of the strength and courage you’ve shown in facing challenges so far. Moments like these do not define your progress but serve as reminders of the importance of staying connected to your goals. Every step you take matters, and your commitment to change remains a meaningful part of your path forward."
"2","high","decreasing","0.7","formal","Caring/Supportive","Your lapse risk remains high at this time, though it is steadily decreasing, which is a sign of progress and resilience in your recovery journey. This shift reflects the effort and focus you are putting into navigating challenges, and that persistence is something to truly value. Each step toward lower risk reinforces the path you are creating for long-term well-being and stability."
"3","low","increasing","0.7","formal","Caring/Supportive","Your lapse risk is currently low and increasing, which suggests it may be helpful to focus on maintaining the progress you’ve made. Recovery is a process that involves navigating changes, and your efforts have demonstrated strength and perseverance. It’s important to acknowledge the commitment you’ve shown to yourself and your well-being. This app is here to support you in staying connected to your goals as you continue on your path."
"4","low","decreasing","0.7","formal","Caring/Supportive","Your lapse risk remains low and is steadily decreasing, a clear sign of the growth and strength you are showing in your recovery journey. This progress reflects the care and effort you are putting into making positive changes in your life. Each day, you are laying a stronger foundation for your well-being. This app is here to support you as you continue moving forward."
"1","high","increasing","0.7","formal","Self-Efficacy","Your lapse risk is currently high and increasing, but your ability to confront challenges has been a clear strength in your recovery. You have demonstrated the capacity to use the tools available to you effectively, turning difficult moments into opportunities for growth. By focusing on the strategies that have worked for you before and staying engaged with the app, you are equipped to move through this period with determination and confidence."
"2","high","decreasing","0.7","formal","Self-Efficacy","Your lapse risk is currently high and decreasing, reflecting your ability to make steady progress in your recovery. This positive change underscores your commitment and resourcefulness in using the tools at your disposal. By continuing to apply your strengths and focus on the steps you’ve already taken, you are demonstrating the capability to overcome challenges and move forward with confidence."
"3","low","increasing","0.7","formal","Self-Efficacy","Your lapse risk is currently low, though it is showing a slight upward trend. This shift serves as a reminder of how recovery can evolve, but it also underscores the strengths you’ve already shown in navigating these patterns. Your ongoing use of the app reflects your ability to stay engaged and build on the progress you’ve made. Each step you take reinforces your capacity to face challenges and stay focused on your recovery goals."
"4","low","decreasing","0.7","formal","Self-Efficacy","Your lapse risk is low and steadily decreasing, which reflects the positive steps you are taking in your recovery. This trend demonstrates your ability to use the app’s resources thoughtfully and apply your personal strengths to navigate challenges. Your consistent efforts are a testament to the progress you’ve made and your capacity to maintain this momentum. By building on your successes, you are continuing to strengthen your path forward."
"1","high","increasing","0.7","formal","Acknowledging","Your lapse risk is high and continuing to rise, which may bring up feelings such as worry, frustration, or vulnerability. These emotional responses are valid and can provide insight into how certain circumstances or thoughts may be impacting you right now. Reflecting on these feelings with care could allow you to better understand their role in your recovery journey and how they connect to your present experiences. Exploring this emotional space with curiosity might reveal meaningful opportunities for growth and resilience."
"2","high","decreasing","0.7","formal","Acknowledging","Your lapse risk is currently high and continuing to decrease, which reflects meaningful progress in your recovery journey. This gradual improvement might stir a mixture of emotions, such as relief alongside uncertainty, as you navigate these shifts. These feelings are natural and may hold important clues about the challenges and strengths shaping your experience. Allowing yourself space to recognize and reflect on these emotions can deepen your understanding and support your growth."
