"user_index","lapse_risk","lapse_risk_change","temperature","formality","message_category","generated_message"
"1","high","increasing","1.0","formal","Legitimizing","Your lapse risk is high and increasing today, and this pattern is important to recognize. Craving is playing a strong role in this change, and it can create pressure that feels very real. It is completely understandable to experience these feelings, and they deserve to be acknowledged. It is acceptable to notice this moment for what it is and give yourself space to move through it."
"2","high","decreasing","1.0","formal","Legitimizing","Your lapse risk is high and decreasing, and this shift shows that your continued effort is making a difference. Craving is playing a major role in how things feel today, and it is understandable to experience it in a strong way. It is okay to have these feelings, and they deserve space and acknowledgment. You are moving through a challenging moment with care, and that matters."
"3","low","increasing","1.0","formal","Legitimizing","Your lapse risk is low and increasing today, and this change appears to be linked to the cravings you reported. It is completely okay to notice these cravings and to acknowledge how they affect you. Your reactions and feelings in moments like this are understandable. Recognizing them is a meaningful part of staying aware of your own recovery path."
"1","high","increasing","1.0","formal","SelfEfficacy","Your lapse risk is high and increasing, and cravings are playing a strong role in that change. Even so, your past efforts show that you have the strength to move through difficult moments. You have built skills that can support you today, and those skills remain available to you. Each step you take reflects your ability to keep going."
"2","high","decreasing","1.0","formal","SelfEfficacy","Your lapse risk is high and decreasing, which shows meaningful progress today. Craving is playing a strong role in your risk, yet your steady effort is helping push that risk downward. Your actions reflect real skill and determination that continue to support your path forward. You have the capability to keep building on the progress you are already making."
"3","low","increasing","1.0","formal","SelfEfficacy","Your lapse risk is low and increasing, and this change appears to be influenced by some craving that showed up today. Your continued awareness of these feelings shows strong skill and steady progress. You have demonstrated the ability to stay focused through moments like this before. Your persistence reflects the strength you bring to your recovery each day."
"1","high","increasing","1.0","formal","Acknowledging","Your lapse risk is high and increasing, and this reflects how strong your cravings have been recently. It is understandable if these cravings feel tiring or distracting, and your recent survey responses show how much you have been carrying. Your experiences are recognized, and your feelings deserve space and attention. Taking a moment to notice how these emotions show up for you today may offer some clarity as you move forward."
"2","high","decreasing","1.0","formal","Acknowledging","Your lapse risk is high and decreasing, and this change shows important progress. Craving is playing a strong role in your risk today, and it makes sense if that feels challenging. Your recent check‑ins show that you are paying close attention to what you are experiencing. Your efforts are recognized, and you are encouraged to reflect on how these feelings have been affecting your day."
"3","low","increasing","1.0","formal","Acknowledging","Your lapse risk is low and increasing, and this change appears connected to the craving you reported. It makes sense that this experience may feel uncomfortable, and your awareness of it is important. Your openness in sharing these feelings has been noted, and it may help to pause and reflect on what this moment means for you. Your continued attention to your emotional experience plays a meaningful role in your recovery."
"1","high","increasing","1.0","formal","ValueAffirmation","Your lapse risk is high and increasing, and cravings are playing a strong role in this change today. It may help to pause and acknowledge the personal values that guide your choices and give your efforts meaning. Many people find strength by remembering the relationships, goals, or hopes that matter most to them. Holding those priorities in mind can support your continued progress in a steady and grounded way."
"2","high","decreasing","1.0","formal","ValueAffirmation","Your lapse risk is high and decreasing, and craving is playing a strong role in that pattern today. It may help to pause and remember what matters most in your life because those values guide your steps forward. Many people find strength in thinking about the reasons they keep going. Your progress today reflects your connection to those reasons."
"3","low","increasing","1.0","formal","ValueAffirmation","Your lapse risk is low and increasing, and cravings are playing a notable role in that change today. It may help to pause and remember the values that guide your choices, because these often bring a sense of direction during shifting moments. Many people find strength in recognizing the relationships, goals, or personal hopes that motivate them to keep moving forward. Holding those priorities in mind can support your steady progress."
"1","high","increasing","1.0","formal","Norms","Your lapse risk is high and increasing, and craving is playing a strong role in that pattern today. Many people in recovery experience days like this, and your reactions are similar to what others have felt during challenging moments. These feelings can be uncomfortable, yet they are a common part of the recovery process. Others have worked through similar experiences, and yours fall well within what many have faced."
