"user_index","lapse_risk","lapse_risk_change","temperature","formality","message_category","generated_message"
"1","high","increasing","1.0","formal","Legitimizing","Your lapse risk is high and increasing today, and this reflects the strong cravings you have been facing. It makes sense that these cravings feel intense right now, and your experience deserves care and attention. It is completely okay to notice these feelings and acknowledge how challenging they are. Taking a moment to recognize what you are going through can offer some steadiness as you move through the day."
"2","high","decreasing","1.0","formal","Legitimizing","Your lapse risk is high and decreasing, and this reflects the effort you have been putting in. Craving is playing a strong role in your risk today, and it is completely understandable to feel its pull. These feelings deserve space and acknowledgment, and there is nothing wrong with having them. Your continued attention to what you are experiencing shows real awareness."
"3","low","increasing","1.0","formal","Legitimizing","Your lapse risk is low and increasing, and this change appears to be linked to the cravings you reported. These cravings are a real part of your experience, and it is understandable to notice them from time to time. It is completely acceptable to acknowledge how they affect you. Recognizing these feelings can help you stay aware of what is happening in your recovery today."
"1","high","increasing","1.0","formal","SelfEfficacy","Your lapse risk is high and increasing, and cravings are playing a major role today. Even so, your past actions show strong personal skills that can support you through challenging moments. You have demonstrated determination that can help you continue on your path. Each step you take reflects your ability to stay focused on what matters to you."
"2","high","decreasing","1.0","formal","SelfEfficacy","Your lapse risk is high and decreasing, which shows important progress in your recovery today. Craving is playing a strong role in your risk, yet your steady improvement reflects the strength you continue to bring to each day. Your past actions show that you have the skills needed to keep moving forward. Your commitment is making a real difference."
"3","low","increasing","1.0","formal","SelfEfficacy","Your lapse risk is low and increasing, and today’s data shows that cravings are playing the largest role in that change. Your steady attention to your recovery shows strong personal skill, and it reflects the effort you bring to each day. You have shown the ability to work through moments like this with care and consistency. Your continued progress demonstrates that you have what it takes to keep moving forward."
"1","high","increasing","1.0","formal","Acknowledging","Your lapse risk is high and increasing, and this appears closely tied to the cravings you have been experiencing. These feelings can be difficult, and it is understandable that they may weigh on you. Your recent reports make it clear that your experiences are heard and taken seriously. Taking a moment to notice how these cravings affect your day may offer insight into what you are moving through right now."
"2","high","decreasing","1.0","formal","Acknowledging","Your lapse risk is high and decreasing, which reflects meaningful movement in a positive direction. Craving is playing a major role in this risk, and it makes sense if this feels difficult for you today. Your efforts and experiences have been recognized, and your feelings are understood. Please take a moment to notice what this day has brought you and how you have managed it."
"3","low","increasing","1.0","formal","Acknowledging","Your lapse risk is low and increasing today, and this reflects your recent experiences with craving. This change is understandable, and your feelings deserve careful attention. Your openness about these cravings has been clearly recognized, and it may help to take a moment to reflect on how they have been affecting you. Your continued awareness is an important part of understanding your own patterns."
"1","high","increasing","1.0","formal","ValueAffirmation","Your lapse risk is high and increasing today, and cravings are playing a strong role in this change. It may help to pause and reflect on the parts of your life that matter deeply to you. These values have carried you through difficult moments before, and they continue to guide your path now. Holding those priorities in mind can support your focus as you move through the day."
"2","high","decreasing","1.0","formal","ValueAffirmation","Your lapse risk is high and decreasing, which shows some movement in a helpful direction. Craving is playing a strong role in that risk today, and it may be drawing extra energy from you. This can be a good time to pause and remember what matters most in your life and what keeps you moving forward. Holding those values close can support the steady progress you are making right now."
"3","low","increasing","1.0","formal","ValueAffirmation","Your lapse risk is low and increasing, and cravings are playing a role in that change. It may help to take a moment to remember the values that guide your life, because these can offer steady direction. Many people find strength by noticing how their choices support the goals and relationships that matter most. Your continued focus on what gives your life meaning shows real commitment to your path."
"1","high","increasing","1.0","formal","Norms","Your lapse risk is high and increasing today, and craving is playing a major role in that pattern. Many people working toward recovery experience cravings that rise and fall, and your situation is not unusual. Others have walked through similar moments and have continued moving forward at their own pace. Your experience fits within the range of what many individuals face during this stage of recovery, and you are not alone in it."
"2","high","decreasing","1.0","formal","Norms","Your lapse risk is high and decreasing, which shows some steady progress today. Craving is playing a meaningful role in that risk, and many people in recovery face the same challenge. Others have shared similar feelings during stressful moments, and their experiences closely match what you are managing now. It is common to move through days like this, and your continued awareness is an important part of the process."
"3","low","increasing","1.0","formal","Norms","Your lapse risk is low and increasing, and this change appears to be influenced by some recent cravings. Many people in recovery experience similar moments, and these feelings are more common than they may seem. Others have faced comparable challenges and continued moving forward. Your experience fits within what many have gone through during this stage of recovery."
"1","high","increasing","1.0","informal","Legitimizing","Your lapse risk is high and increasing, and craving is playing a big part in that today. It makes sense to feel thrown off when cravings hit because they can be tough to carry. Your reactions are real and deserve space, and there is nothing wrong with having a day like this. Keep giving yourself that room as you move through the day."
"2","high","decreasing","1.0","informal","Legitimizing","Your lapse risk is high and decreasing, and that shift shows something in you is moving in a steady direction. Craving is playing a big part in how things feel today. It makes sense if this feels tough, and there is nothing wrong with having moments like this. Your experience matters, and it is completely okay to feel exactly how you feel right now."
"3","low","increasing","1.0","informal","Legitimizing","Your lapse risk is low and increasing, and craving is playing a part in that shift today. It makes sense to feel whatever is coming up for you right now, and it is okay to notice those cravings without brushing them off. These feelings can show up even on steadier days. You are doing your best by simply being honest with yourself about what you feel."
"1","high","increasing","1.0","informal","SelfEfficacy","Your lapse risk is high and increasing today, and a lot of that comes from the cravings you have been dealing with. Even with that pressure, you have shown strong skills that help you stay steady in tough moments. You have handled days like this before, and that takes real strength. Keep leaning on what you already know you can do, because you have the ability to move through this."
"2","high","decreasing","1.0","informal","SelfEfficacy","Your lapse risk is high and decreasing, and that shows the effort you have been putting in. Craving is playing a big role right now, but you have handled tough moments before and kept moving forward. You’ve built real skills that help you steady yourself. Keep trusting in what you can do because your progress is already showing."
"3","low","increasing","1.0","informal","SelfEfficacy","Your lapse risk is low and increasing, and cravings are playing a role in that shift today. You have handled moments like this before, and that shows real strength. The way you keep showing up for yourself says a lot about what you can do. Your skills are still right there with you, steady and ready to help you keep moving forward."
"1","high","increasing","1.0","informal","Acknowledging","Your lapse risk is high and increasing, and it makes sense if that feels tough right now. Craving is playing a big part in this, and it can leave things feeling a bit intense. Your feelings are real, and it sounds like you have been carrying a lot today. Take a moment to notice what is going on inside you, because your experience matters."
"2","high","decreasing","1.0","informal","Acknowledging","Your lapse risk is high and decreasing, and it looks like craving is playing a big part in that. It makes sense if things feel a bit intense, and your experience comes through clearly. Your feelings matter here, and it is alright to take a moment to notice what is going on inside. You are doing your best to move through this, and that effort shows."
